80074	-1	Pseudoschroederia antillara	(J. Komárek 1983) E.H. Hegewald et E. Schnepf 1986	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Characiaceae	Pseudoschroederia	\N	antillara	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2010-09-01
80075	-1	Schroederia nitzschioides	(G.S. West 1907) L. Reverdin 1919	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Characiaceae	Schroederia	\N	nitzschioides	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80076	-1	Schroederia spiralis	(K.H.O. Printz 1914) O.A. Korshikov 1953 ex M.T. Philipose 1967	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Characiaceae	Schroederia	\N	spiralis	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80077	-1	Hydrodictyon reticulatum	(C. Linnaeus 1753) J.B.G.G.M. Bory de Saint-Vincent 1824	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Hydrodictyaceae	Hydrodictyon	\N	reticulatum	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2012-11-08
80078	-1	Pediastrum alternans	G. Nygaard 1950 (?1949?)	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Hydrodictyaceae	Pediastrum	\N	alternans	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2009-09-08
80079	-1	Pediastrum angulosum	(C.G. Ehrenberg 1834) ex G.G.A. Meneghini 1840	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Hydrodictyaceae	Pediastrum	\N	angulosum	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80080	-1	Pediastrum argentiniense	P.P.C. Bourrelly et G. Tell in G. Tell 1979	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Hydrodictyaceae	Pediastrum	\N	argentiniense	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2009-10-02
80081	-1	Pediastrum berolinense	E.H. Hegewald 2005*	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Hydrodictyaceae	Pediastrum	\N	berolinense	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2009-10-02
80082	-1	Pediastrum biradiatum	F.J.F. Meyen 1829	temporary name	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Hydrodictyaceae	Pediastrum	\N	biradiatum	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2009-09-08
80083	-1	Pediastrum biradiatum [1]	F.J.F. Meyen 1829 s.str.	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Hydrodictyaceae	Pediastrum	\N	biradiatum [1]	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2009-09-08
80084	-1	Pediastrum gracillimum	S. Thunmark 1945	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Hydrodictyaceae	Pediastrum	\N	gracillimum	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
